RewardID	原石	摩拉	冒险阅历	角色经验	好感经验	树脂	Reward道具1ID	Reward道具1数量	Reward道具2ID	Reward道具2数量	Reward道具3ID	Reward道具3数量	Reward道具4ID	Reward道具4数量	Reward道具5ID	Reward道具5数量	Reward道具6ID	Reward道具6数量	Reward道具7ID	Reward道具7数量	Reward道具8ID	Reward道具8数量	Reward道具9ID	Reward道具9数量	产出来源类型	每日产出次数上限	历史产出次数上限	活动产出次数上限
800054							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
800055							201	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
800056							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
800057							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
800058							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
800059							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
800060							201	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
800061							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
800062							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
800063							201	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
800064							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
800065							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
800066							201	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
800067							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
800068							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801000							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801001							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801002							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801003							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801004							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801005							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801006							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801007							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801008							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801009							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801010							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801011							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801012							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801013							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801014							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801015							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801016							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801017							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801018							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801019							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801020							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801021							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801022							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801023							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801024							201	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801025							201	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801026							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801027							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801028							201	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801029							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801030							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801031							201	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801032							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801033							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801034							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801035							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801036							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801037							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801038							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801039							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801040							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801041							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801042							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801043							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801044							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801045							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801046							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801047							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801048							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801049							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801050							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801051							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801052							201	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801053							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801054							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801055							201	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801056							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801057							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801058							201	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801059							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801060							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801061							201	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801062							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801063							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801064							201	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801065							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801066							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801067							201	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801068							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801069							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801070							201	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801071							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801072							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801073							201	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801074							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801075							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801076							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801077							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801078							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801079							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801080							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801081							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801082							201	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801083							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801084							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
801085							201	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802001							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802002							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802003							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802004							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802005							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802006							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802007							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802008							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802009							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802010							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802011							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802012							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802013							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802014							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802015							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802016							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802017							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802018							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802019							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802020							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802021							201	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802022							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802023							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802024							201	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802025							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802026							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802027							201	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802028							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802029							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802030							201	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802031							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802032							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802033							201	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802034							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802035							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802036							201	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802037							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802038							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802039							201	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802040							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802041							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802042							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802043							201	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802044							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802045							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802046							201	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802047							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802048							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802049							201	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802050							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802051							201	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802052							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802053							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802054							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802055							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802056							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802057							201	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802058							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802059							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802060							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802061							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802062							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802063							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802064							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802065							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802066							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802067							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802068							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802069							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802070							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802071							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802072							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802073							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802074							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802075							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802076							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802077							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802078							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802079							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802080							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802081							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802082							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802083							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802084							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802085							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802086							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802087							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802088							201	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802089							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
802090							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804000							201	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804001							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804002							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804003							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804004							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804005							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804006							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804007							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804008							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804009							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804010							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804011							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804012							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804013							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804014							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804015							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804016							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804017							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804018							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804019							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804020							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804021							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804022							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804023							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804024							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804025							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804026							201	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804027							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804028							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804029							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804030							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804031							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804032							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804033							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804034							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804035							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804036							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804100							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804101							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804102							201	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804103							201	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804104							201	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804105							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804106							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804107							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804108							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804109							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804110							201	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804111							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804112							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804113							201	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804114							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804115							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804501							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804502							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804503							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804504							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804505							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804506							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804507							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804508							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804509							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804510							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804512							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804513							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804514							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804515							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804516							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804517							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804518							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804519							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804520							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804521							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804522							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804523							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804524							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804525							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804526							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
804527							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
805000							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
805001							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
805002							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
805003							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
805004							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
805005							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
805006							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
806001							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
806002							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
806003							201	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
806004							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
806005							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
806006							201	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
806007							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
806008							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
806009							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
806010							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
806011							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
806012							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
806013							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
890001							210021	1																	69		1	
890002							210022	1																	69		1	
890003							210023	1																	69		1	
890004							210024	1																	69		1	
890005							210025	1																	69		1	
890006							210026	1																	69		1	
890007							210027	1																	69		1	
890008							210028	1																	69		1	
890009							210029	1																	69		1	
890010							210030	1																	69		1	
890011							210031	1																	69		1	
890012							210032	1																	69		1	
890013							210033	1																	69		1	
890014							210041	1																	69		1	
890015							210051	1																	69		1	
890016							210052	1																	69		1	
890017							210072	1																	69		1	
890018							210075	1																	69		1	
900011							224	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			93		1	
900013							224	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			93		1	
900015							224	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			93		1	
900021							224	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			93		1	
900023							224	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			93		1	
900025							224	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			93		1	
900031							224	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			93		1	
900033							224	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			93		1	
900035							224	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			93		1	
900041							224	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			93		1	
900043							224	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			93		1	
900045							224	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			93		1	
900051							224	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			93		1	
900053							224	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			93		1	
900055							224	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			93		1	
900061							224	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			93		1	
900063							224	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			93		1	
900065							224	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			93		1	
900071							224	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			93		1	
900073							224	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			93		1	
900075							224	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			93		1	
900081							224	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			93		1	
900083							224	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			93		1	
900085							224	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			93		1	
900091							224	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			93		1	
900093							224	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			93		1	
900095							224	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			93		1	
900101							224	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			93		1	
900103							224	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			93		1	
900105							224	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			93		1	
900111							224	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			93		1	
900113							224	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			93		1	
900115							224	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			93		1	
900121							224	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			93		1	
900123							224	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			93		1	
900125							224	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			93		1	
900131							224	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			93		1	
900133							224	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			93		1	
900135							224	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			93		1	
900141							224	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			93		1	
900143							224	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			93		1	
900145							224	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			93		1	
900151							224	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			93		1	
900153							224	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			93		1	
900155							224	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			93		1	
900161							224	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			93		1	
900163							224	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			93		1	
