ID	名称$text_name_Name	Prefab路径	Prefab_Remote路径	Controller路径	Controller_Remote路径	默认阵营	JSON名称	JSON路径文件名	能否战斗	能否移动	能否发声	是否常驻	角色npc初见分组	唯一形象ID
10084	(test)玉京台 潜入AI24	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_SoilderLiyueSneak_716				4001	ConfigNpc_Sensing_AnimatorMove_Liyue	ConfigNpc_Sensing_AnimatorMove_Liyue	0	1	1			10084
10085	(test)玉京台 潜入AI25	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_SoilderLiyueSneak_716				4001	ConfigNpc_Sensing_AnimatorMove_Liyue	ConfigNpc_Sensing_AnimatorMove_Liyue	0	1	1			10085
10086	(test)玉京台 潜入AI26	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_SoilderLiyueSneak_716				4001	ConfigNpc_Sensing_AnimatorMove_Liyue	ConfigNpc_Sensing_AnimatorMove_Liyue	0	1	1			10086
10090	可莉	ART/Char/NPC/NPC_Avatar/NPC_Avatar_Loli_Catalyst_Klee				2001		ConfigNpc_Common_AnimatorMove_Female	0	1	1		29	10090
30063	可莉	ART/Char/NPC/NPC_Avatar/NPC_Avatar_Loli_Catalyst_Klee				2001		ConfigNpc_Common_AnimatorMove	0	1	1	1	29	30063
10091	深渊法师	ART/Char/NPC/NPC_Monster/NPC_Monster_Abyss_Fire_Klee				2001	ConfigNpc_AbyssWater_10201	ConfigNpc_AbyssWater_10201	0	1	1			10091
10092	禁闭室	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC		0	0	1			10092
10093	深渊法师	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ConfigNpc_AbyssWater_10201	ConfigNpc_AbyssWater_10201	0	0	1			10093
10094	「我的宝物」	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC		0	0				10094
10095	莫娜	ART/Char/NPC/NPC_Avatar/NPC_Avatar_Girl_Catalyst_Mona				2001		ConfigNpc_Common_AnimatorMove_Female_Mona	0	1	1		41	10095
10096	泰勒	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_MonaNpc1_10096				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			10096
10097	(test)商人2	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Strong_MonaNpc2_10097				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			10097
10098	(test)商人3	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_MonaNpc3_10098				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			10098
10099	莫娜的实验室	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC		0	0	1			10099
10101	(test)璃月港 潜入AI1	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Strong_ThoarderNoWeapon02_735				4001	ConfigNpc_Sensing_AnimatorMove_LiyueLYG	ConfigNpc_Sensing_AnimatorMove_LiyueLYG	0	1	1			10101
10102	(test)璃月港 潜入AI2	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_ThoarderCrossbow_734				4001	ConfigNpc_Sensing_AnimatorMove_LiyueLYG	ConfigNpc_Sensing_AnimatorMove_LiyueLYG	0	1	1			10102
10103	(test)璃月港 潜入AI3	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Strong_ThoarderNoWeapon02_735				4001	ConfigNpc_Sensing_AnimatorMove_LiyueLYG	ConfigNpc_Sensing_AnimatorMove_LiyueLYG	0	1	1			10103
10104	(test)璃月港 潜入AI4	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_ThoarderCrossbow_734				4001	ConfigNpc_Sensing_AnimatorMove_LiyueLYG	ConfigNpc_Sensing_AnimatorMove_LiyueLYG	0	1	1			10104
10105	(test)璃月港 潜入AI5	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Strong_ThoarderNoWeapon02_735				4001	ConfigNpc_Sensing_AnimatorMove_LiyueLYG	ConfigNpc_Sensing_AnimatorMove_LiyueLYG	0	1	1			10105
10106	(test)璃月港 潜入AI6	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_ThoarderCrossbow_734				4001	ConfigNpc_Sensing_AnimatorMove_LiyueLYG	ConfigNpc_Sensing_AnimatorMove_LiyueLYG	0	1	1			10106
10107	(test)璃月港 潜入AI7	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Strong_ThoarderNoWeapon02_735				4001	ConfigNpc_Sensing_AnimatorMove_LiyueLYG	ConfigNpc_Sensing_AnimatorMove_LiyueLYG	0	1	1			10107
10108	(test)璃月港 潜入AI8	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_ThoarderCrossbow_734				4001	ConfigNpc_Sensing_AnimatorMove_LiyueLYG	ConfigNpc_Sensing_AnimatorMove_LiyueLYG	0	1	1			10108
10109	(test)璃月港 潜入AI9	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Strong_ThoarderNoWeapon02_735				4001	ConfigNpc_Sensing_AnimatorMove_LiyueLYG	ConfigNpc_Sensing_AnimatorMove_LiyueLYG	0	1	1			10109
10110	(test)璃月港 潜入AI10	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_ThoarderCrossbow_734				4001	ConfigNpc_Sensing_AnimatorMove_LiyueLYG	ConfigNpc_Sensing_AnimatorMove_LiyueLYG	0	1	1			10110
10111	(test)草史莱姆	ART/Char/NPC/NPC_Monster/NPC_Monster_Slime_Grass_03				2001	ConfigNpc_GrassSlime_10502	ConfigNpc_GrassSlime_10502	0	1	1			10111
10112	观察房门	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC		0	0				10112
10113	(test)商人4	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Strong_MonaNpc4_10113				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			10113
10200	公子	ART/Char/NPC/NPC_Avatar/NPC_Avatar_Male_Bow_Tartaglia				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		33	10200
10201	铜雀	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Strong_Pervases_10201				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			10201
10202	掇星攫辰天君	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_Starsnatcher_10202				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			10202
10203	掇星攫辰天君	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_Starsnatcher_10203				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			10203
10204	魈	ART/Char/NPC/NPC_Avatar/NPC_Avatar_Boy_Pole_Xiao				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		26	10204
10205	？？？	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Strong_ThoarderNoWeapon01_758				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			10205
10206	（test）凯亚线人	ART/Char/NPC/NPC_Mengde/NPC_Mengde_Male/NPC_Mengde_Male_Standard_Olaf_1630				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1				10206
10207	贝儿	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_ThoarderCrossbow_734				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			10207
10208	伶俐鬼	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_ThoarderNoWeapon02_735				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			10208
10209	丘丘人暴徒	ART/Char/NPC/NPC_Monster/NPC_Monster_Brute_None_Axe				2001	ConfigNpc_Common_AnimatorMove	ConfigNpc_Common_AnimatorMove_Male_noheadcontrol	0	0				10209
10210	魈	ART/Char/NPC/NPC_Avatar/NPC_Avatar_Boy_Pole_Xiao				2001		ConfigNpc_Common_AnimatorMove_Male_noheadcontrol	0	1	1		26	10210
10211	凝光	ART/Char/NPC/NPC_Avatar/NPC_Avatar_Lady_Catalyst_Ningguang				2001		ConfigNpc_Common_AnimatorMove_Female	0	1	1		27	10211
10212	（test）阿圆	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC	ReadableNPC	0	0	1			10212
10213	调查	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC		0	0				10213
10214	调查	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC		0	0				10214
10215	合成台	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC		0	0				10215
10216	合成	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC		0	0				10216
10217	男性信众	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Strong_ChentheSharp_2044				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			10217
10218	商人信众	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Standard_Bolai_2013				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			10218
10219	女性信众	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Female/NPC_Liyue_Female_Standard_Qiming_2015				2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			10219
10221	雕像	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			10221
10222	丘丘人	ART/Char/NPC/NPC_Monster/NPC_Monster_Hili_Xiao_01				2001	ConfigNpc_Common_AnimatorMove	ConfigNpc_Common_AnimatorMove_Male_noheadcontrol	0	1	1			10222
10223	丘丘人	ART/Char/NPC/NPC_Monster/NPC_Monster_Hili_Xiao_01				2001	ConfigNpc_Common_AnimatorMove	ConfigNpc_Common_AnimatorMove_Male_noheadcontrol	0	1	1			10223
10224	丘丘人	ART/Char/NPC/NPC_Monster/NPC_Monster_Hili_Xiao_01				2001	ConfigNpc_Common_AnimatorMove	ConfigNpc_Common_AnimatorMove_Male_noheadcontrol	0	1	1			10224
10225	香炉	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	StandOnly		0	0				10225
10226	上香	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	StandOnly		0	0				10226
10227	丘丘人	ART/Char/NPC/NPC_Monster/NPC_Monster_Hili_None_02				2001	ConfigNpc_Common_AnimatorMove	ConfigNpc_Common_AnimatorMove_Male_noheadcontrol	0	1	1			10227
10228	丘丘人	ART/Char/NPC/NPC_Monster/NPC_Monster_Hili_None_02				2001	ConfigNpc_Common_AnimatorMove	ConfigNpc_Common_AnimatorMove_Male_noheadcontrol	0	1	1			10228
10229	丘丘人	ART/Char/NPC/NPC_Monster/NPC_Monster_Hili_None_02				2001	ConfigNpc_Common_AnimatorMove	ConfigNpc_Common_AnimatorMove_Male_noheadcontrol	0	1	1			10229
10230	丘丘人	ART/Char/NPC/NPC_Monster/NPC_Monster_Hili_None_02				2001	ConfigNpc_Common_AnimatorMove	ConfigNpc_Common_AnimatorMove_Male_noheadcontrol	0	1	1			10230
10231	丘丘人	ART/Char/NPC/NPC_Monster/NPC_Monster_Hili_None_02				2001	ConfigNpc_Common_AnimatorMove	ConfigNpc_Common_AnimatorMove_Male_noheadcontrol	0	1	1			10231
10232	钟离	ART/Char/NPC/NPC_Avatar/NPC_Avatar_Male_Pole_Zhongli				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1		30	10232
10233	七七	ART/Char/NPC/NPC_Avatar/NPC_Avatar_Loli_Sword_Qiqi				2001		ConfigNpc_Common_AnimatorMove_Female	0	1	1		35	10233
10234	白术	ART/Char/NPC/NPC_Avatar/NPC_Avatar_Male_Catalyst_Baizhu				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1			10234
10235	叶卡捷琳娜	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Female/NPC_Liyue_Female_Standard_Ekaterina_2145				2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			10235
10236	鸿如	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Standard_Hongru_2146				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			10236
10237	(test)璃月一下 盗宝团一号	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Strong_ThoarderNoWeapon01_758				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			10237
10238	(test)璃月一下 盗宝团二号	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Strong_ThoarderNoWeapon02_735				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			10238
10240	幻想朋友刀疤脸斯坦利	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_PhantomStanley_10240				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1			10240
10241	幻想朋友琴	ART/Char/NPC/NPC_Quest/NPC_Quest_Female_Standard_PhantomQin_10241				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1			10241
10242	幻想朋友遗迹守卫	ART/Char/NPC/NPC_Monster/NPC_Monster_PhamtomGuardian_10242				2001		ConfigNpc_GrassSlime_10502	0	1	1			10242
10243	丘丘人	ART/Char/NPC/NPC_Monster/NPC_Monster_Hili_None_Shield				2001		ConfigNpc_Common_AnimatorMove_Male_noheadcontrol	0	1	1			10243
10244	幻想朋友诺拉	ART/Char/NPC/NPC_Quest/NPC_Quest_Child_Standard_PhantomNora_10262				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1			10244
10245	触碰壶面	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC_Near		0	0				10245
10246	堆放	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC		0	0				10246
10247	黄麻子	ART/Char/NPC/NPC_Quest/NPC_Quest_MuscleMan_Standard_HuangMaZi_10247				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			10247
10248	阿大	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_ADa_10248				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			10248
10249	阿二	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_AEr_10249				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			10249
10250	阿三	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_ASan_10250				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			10250
10251	巴登	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Strong_ThoarderNoWeapon01_758				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			10251
10252	归终机维护须知	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC		0	0				10252
10253	黄麻子众人1	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Fat_HuangMaZi1_10253				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			10253
10254	黄麻子众人2	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_HuangMaZi2_10254				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			10254
10255	阿二	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_AEr_10249				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1	1		10255
10256	合成	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC		0	0				10256
10257	理水叠山真君	ART/Char/NPC/NPC_Animal/NPC_Animal_Crane_02				2001		ConfigNpc_NPC_Animal_Crane	0	1	1			10257
10258	留云借风真君	ART/Char/NPC/NPC_Animal/NPC_Animal_Crane_01				2001		ConfigNpc_NPC_Animal_Crane	0	1	1			10258
10259	李丁	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_LiDing_10259				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			10259
10260	李当	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_LiDang_10260				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1	1		10260
10261	查看愚人众的研究	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC		0	0				10261
10262	华清	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Standard_FlagpoleCheng_2415				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			10262
10263	阿阳	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Standard_FlagpoleCheng_2415				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			10263
10264	千岩军	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Standard_FlagpoleCheng_2415				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			10264
10265	托克	ART/Char/NPC/NPC_Quest/NPC_Quest_Child_Standard_Teucer_10265				2001		ConfigNpc_Common_AnimatorMove_Child	0	1	1			10265
10266	众人	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Standard_Xu_1627				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	0	1			10266
10267	众人	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Standard_Xu_1627				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	0	1			10267
10268	众人	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Standard_Xu_1627				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	0	1			10268
10269	众人	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Standard_Xu_1627				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	0	1			10269
10270	众人	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Standard_Xu_1627				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	0	1			10270
10271	 步云	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Standard_Xu_1627				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			10271
10272	菲利克斯	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_NewYuRen_1503				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			10272
10273	琉璃百合	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC		0	0				10273
10274	吴老二	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_SlipperyWu_10274				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1			10274
10275	愚人众新兵	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_Xinbing1_10275				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1			10275
10276	观察烹饪的痕迹	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ConfigNpc_Common_AnimatorMove_SmallRadius	ConfigNpc_Common_AnimatorMove_SmallRadius	0	0	0			10276
10277	观察烹饪的痕迹	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ConfigNpc_Common_AnimatorMove_SmallRadius	ConfigNpc_Common_AnimatorMove_SmallRadius	0	0	0			10277
10278	观察烹饪的痕迹	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ConfigNpc_Common_AnimatorMove_SmallRadius	ConfigNpc_Common_AnimatorMove_SmallRadius	0	0	0			10278
10280	(test)考古少女	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Female/NPC_Liyue_Female_Standard_Yinger_2083				2001	ConfigNpc_Common_AnimatorMove_Female	ConfigNpc_Common_AnimatorMove_Female	0	1	1			10280
10281	(test)愚人众雇主	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Standard_Xu_1627				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			10281
10282	深渊法师	ART/Char/NPC/NPC_Monster/NPC_Monster_Abyss_Ice_01				2001	ConfigNpc_AbyssWater	ConfigNpc_AbyssWater	0	1	1			10282
10283	调查	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC		0	0				10283
10284	理水叠山真君	ART/Char/NPC/NPC_Animal/NPC_Animal_Crane_02				2001		ConfigNpc_NPC_Animal_Crane	0	1	1			10284
10285	留云借风真君	ART/Char/NPC/NPC_Animal/NPC_Animal_Crane_01				2001		ConfigNpc_NPC_Animal_Crane	0	1	1			10285
10286	削月筑阳真君	ART/Char/NPC/NPC_Animal/NPC_Animal_Deer_Xueyue 				2001	ConfigNpc_Deer	ConfigNpc_Deer	0	1	1			10286
10287	孟丹	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_Mengdan_10287				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			10287
10288	吴老五	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_SlickWu_10288				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1			10288
10289	吴老七	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_SneakyWu_10289				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1			10289
10290	菲利克斯	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_NewYuRen_1503				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			10290
10291	丘丘人	ART/Char/NPC/NPC_Monster/NPC_Monster_Hili_None_01				2001	ConfigNpc_Common_AnimatorMove	ConfigNpc_Common_AnimatorMove_Male_noheadcontrol	0	1	1			10291
10292	丘丘人	ART/Char/NPC/NPC_Monster/NPC_Monster_Hili_None_01				2001	ConfigNpc_Common_AnimatorMove	ConfigNpc_Common_AnimatorMove_Male_noheadcontrol	0	1	1			10292
10293	丘丘人	ART/Char/NPC/NPC_Monster/NPC_Monster_Hili_None_01				2001	ConfigNpc_Common_AnimatorMove	ConfigNpc_Common_AnimatorMove_Male_noheadcontrol	0	1	1			10293
10294	周顺儿	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_Zhoushuner_10294				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			10294
10295	采集	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC		0	1	1			10295
10296	丘丘人1	ART/Char/NPC/NPC_Monster/NPC_Monster_Hili_None_01				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male_noheadcontrol	0	1	1			10296
10297	丘丘人2	ART/Char/NPC/NPC_Monster/NPC_Monster_Hili_None_01				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male_noheadcontrol	0	1	1			10297
10298	丘丘人3	ART/Char/NPC/NPC_Monster/NPC_Monster_Hili_None_01				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male_noheadcontrol	0	1	1			10298
10299	调查	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC		0	0	1			10299
10300	嘉信	ART/Char/NPC/NPC_Liyue/NPC_Liyue_Male/NPC_Liyue_Male_Standard_FlagpoleCheng_2415				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			10300
10301	查看	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC		0	1	1			10301
10302	克列门特	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_Kliment_10302				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1			10302
10303	宛烟	ART/Char/NPC/NPC_Quest/NPC_Quest_Female_Standard_Wanyan_10303				2001		ConfigNpc_Common_AnimatorMove_Female	0	1	1			10303
10304	戴派	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_Daipai_10304				2001		ConfigNpc_Common_AnimatorMove_Male	0	1	1			10304
10305	观察石椅	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ConfigNpc_Common_AnimatorMove_SmallRadius	ConfigNpc_Common_AnimatorMove_SmallRadius	0	0	0			10305
10306	观察石椅	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ConfigNpc_Common_AnimatorMove_SmallRadius	ConfigNpc_Common_AnimatorMove_SmallRadius	0	0	0			10306
10307	观察石椅	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ConfigNpc_Common_AnimatorMove_SmallRadius	ConfigNpc_Common_AnimatorMove_SmallRadius	0	0	0			10307
10308	逸轩	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Standard_Yixuan_10308				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			10308
10309	翰学	ART/Char/NPC/NPC_Quest/NPC_Quest_Male_Strong_Hanxue_10309				2001	ConfigNpc_Common_AnimatorMove_Male	ConfigNpc_Common_AnimatorMove_Male	0	1	1			10309
10310	托克	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ReadableNPC		0	0	1			10310
10311	神秘的障壁	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ConfigNpc_Common_AnimatorMove_SmallRadius	ConfigNpc_Common_AnimatorMove_SmallRadius	0	0	0			10311
10312	神秘的障壁	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ConfigNpc_Common_AnimatorMove_SmallRadius	ConfigNpc_Common_AnimatorMove_SmallRadius	0	0	0			10312
10313	神秘的障壁	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ConfigNpc_Common_AnimatorMove_SmallRadius	ConfigNpc_Common_AnimatorMove_SmallRadius	0	0	0			10313
10314	叩访仙府	ART/Char/NPC/NPC_Others/NPC_Others_Readable_Invisible				2001	ConfigNpc_Common_AnimatorMove_SmallRadius	ConfigNpc_Common_AnimatorMove_SmallRadius	0	0	0			10314
