ID	名称$text_name_Name	Prefab路径	Prefab_Remote路径	Controller路径	Controller_Remote路径	默认阵营	基础生命值	基础攻击力	基础防御力	暴击率	暴击抗性	暴击伤害	火元素抗性	草元素抗性	水元素抗性	电元素抗性	风元素抗性	冰元素抗性	岩元素抗性	火元素伤害加成	草元素伤害加成	水元素伤害加成	电元素伤害加成	风元素伤害加成	冰元素伤害加成	岩元素伤害加成	[属性成长]1类型	[属性成长]1曲线	[属性成长]2类型	[属性成长]2曲线	[属性成长]3类型	[属性成长]3曲线	元素精通	物理抗性	物理伤害加成	类型	描述	安全等级	服务器脚本	战斗Config	精英词缀	AI	是否AI校验	装备1	装备2	会游泳	[掉落]1ID	[掉落]1血量百分比	[掉落]2ID	[掉落]2血量百分比	[掉落]3ID	[掉落]3血量百分比	击杀掉落ID	全地图奖励	视距等级	是否离线重置	不在指定天气下出生	特性组ID	联机动态属性ID	外观	生物大类ID	安全检测	战斗音乐	entityBudget档位
21011501	奇怪的丘丘人空手	ART/Char/Monster/Monster_Hili_Wei_NoWeapon_01/Monster_Hili_Wei_NoWeapon_01	ART/Char/Monster/Monster_Hili_Wei_NoWeapon_01/Monster_Hili_Wei_NoWeapon_01_Remote	ART/Char/Monster/Monster_Hili_Wei_NoWeapon_01/Monster_Hili_Wei_NoWeapon_01	ART/Char/Monster/Monster_Hili_Wei_NoWeapon_01/Monster_Hili_Wei_NoWeapon_01_Remote	4001	21.7344	22.608	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	1	大伟丘丘人空手	0		ConfigMonster_Hili_Wei_NoWeapon_01		sentry02					22010010	60	0	0	0	0	22010010					21010301	1		10115		1	8
20011201	火史莱姆	ART/Char/Monster/Monster_Slime_Fire_02/Monster_Slime_Fire_02	ART/Char/Monster/Monster_Slime_Fire_02/Monster_Slime_Fire_02_Remote	ART/Char/Monster/Monster_Slime_Fire_02/Monster_Slime_Fire_02	ART/Char/Monster/Monster_Slime_Fire_02/Monster_Slime_Fire_02_Remote	4001	10.8672	7.536	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	1		0		ConfigMonster_Slime_Fire_02		assist01					22010011	60	0	0	0	0	22010011					20011201	1		00112		1	8
20011202	火史莱姆	ART/Char/Monster/Monster_Slime_Fire_02/Monster_Slime_Fire_02	ART/Char/Monster/Monster_Slime_Fire_02/Monster_Slime_Fire_02_Remote	ART/Char/Monster/Monster_Slime_Fire_02/Monster_Slime_Fire_02	ART/Char/Monster/Monster_Slime_Fire_02/Monster_Slime_Fire_02_Remote	4001	7	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0	0	1	新手引导	0		ConfigMonster_Slime_Fire_Tutorial		assist01					0	0	0	0	0	0	0					20011202	1		00112		1	8
20011301	大型火史莱姆	ART/Char/Monster/Monster_Slime_Fire_03/Monster_Slime_Fire_03	ART/Char/Monster/Monster_Slime_Fire_03/Monster_Slime_Fire_03_Remote	ART/Char/Monster/Monster_Slime_Fire_03/Monster_Slime_Fire_03	ART/Char/Monster/Monster_Slime_Fire_03/Monster_Slime_Fire_03_Remote	4001	27.168	17.584	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	1		0		ConfigMonster_Slime_Fire_03		assist01					22010011	66	22010011	33	0	0	22010031					20011301	1		00113		1	4
20011304	(test)大型火史莱姆-强攻强化	ART/Char/Monster/Monster_Slime_Fire_03/Monster_Slime_Fire_03	ART/Char/Monster/Monster_Slime_Fire_03/Monster_Slime_Fire_03_Remote	ART/Char/Monster/Monster_Slime_Fire_03/Monster_Slime_Fire_03	ART/Char/Monster/Monster_Slime_Fire_03/Monster_Slime_Fire_03_Remote	4001	27.168	17.584	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	1	强攻强化	0		ConfigMonster_Slime_Fire_03	5001	assist01					22010011	66	22010011	33	0	0	22010031					20011301	1		00113		1	4
20011401	岩史莱姆	ART/Char/Monster/Monster_Slime_Rock_02/Monster_Slime_Rock_02	ART/Char/Monster/Monster_Slime_Rock_02/Monster_Slime_Rock_02_Remote	ART/Char/Monster/Monster_Slime_Rock_02/Monster_Slime_Rock_02	ART/Char/Monster/Monster_Slime_Rock_02/Monster_Slime_Rock_02_Remote	4001	10.8672	7.536	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	1		0		ConfigMonster_Slime_Rock_02		assist01					22010017	60	0	0	0	0	22010017					20011401	1		00114		1	8
20011501	大型岩史莱姆	ART/Char/Monster/Monster_Slime_Rock_03/Monster_Slime_Rock_03	ART/Char/Monster/Monster_Slime_Rock_03/Monster_Slime_Rock_03_Remote	ART/Char/Monster/Monster_Slime_Rock_03/Monster_Slime_Rock_03	ART/Char/Monster/Monster_Slime_Rock_03/Monster_Slime_Rock_03_Remote	4001	27.168	17.584	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	1		0		ConfigMonster_Slime_Rock_03		assist01					22010017	66	22010017	33	0	0	22010037					20011501	1		00115		1	4
20011502	(test)大型岩史莱姆-强攻强化	ART/Char/Monster/Monster_Slime_Rock_03/Monster_Slime_Rock_03	ART/Char/Monster/Monster_Slime_Rock_03/Monster_Slime_Rock_03_Remote	ART/Char/Monster/Monster_Slime_Rock_03/Monster_Slime_Rock_03	ART/Char/Monster/Monster_Slime_Rock_03/Monster_Slime_Rock_03_Remote	4001	27.168	17.584	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	1	强攻强化	0		ConfigMonster_Slime_Rock_03	5001	assist01					22010017	66	22010017	33	0	0	22010037					20011501	1		00115		1	4
22010101	火深渊法师	ART/Char/Monster/Monster_Abyss_Fire_01/Monster_Abyss_Fire_01	ART/Char/Monster/Monster_Abyss_Fire_01/Monster_Abyss_Fire_01_Remote	ART/Char/Monster/Monster_Abyss_Fire_01/Monster_Abyss_Fire_01	ART/Char/Monster/Monster_Abyss_Fire_01/Monster_Abyss_Fire_01_Remote	4001	27.168	37.68	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	1		0		ConfigMonster_Abyss_Fire_01	2001	scout01		50004006			22010011	75	22010011	50	22010011	25	22010031			1		22010101	1		20101		2	4
22010102	(test)火深渊法师-防护强化	ART/Char/Monster/Monster_Abyss_Fire_01/Monster_Abyss_Fire_01	ART/Char/Monster/Monster_Abyss_Fire_01/Monster_Abyss_Fire_01_Remote	ART/Char/Monster/Monster_Abyss_Fire_01/Monster_Abyss_Fire_01	ART/Char/Monster/Monster_Abyss_Fire_01/Monster_Abyss_Fire_01_Remote	4001	27.168	37.68	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	1	防护强化	0		ConfigMonster_Abyss_Fire_01	2001,1014,5002	scout01		50004006			22010011	75	22010011	50	22010011	25	22010031			1		22010101	1		20101		2	4
22010103	(test)火深渊法师-灵动强化	ART/Char/Monster/Monster_Abyss_Fire_01/Monster_Abyss_Fire_01	ART/Char/Monster/Monster_Abyss_Fire_01/Monster_Abyss_Fire_01_Remote	ART/Char/Monster/Monster_Abyss_Fire_01/Monster_Abyss_Fire_01	ART/Char/Monster/Monster_Abyss_Fire_01/Monster_Abyss_Fire_01_Remote	4001	27.168	37.68	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	1	灵动强化	0		ConfigMonster_Abyss_Fire_01	2001,5003,5005	scout01		50004006			22010011	75	22010011	50	22010011	25	22010031			1		22010101	1		20101		2	4
22010104	(test)火深渊法师-强攻强化	ART/Char/Monster/Monster_Abyss_Fire_01/Monster_Abyss_Fire_01	ART/Char/Monster/Monster_Abyss_Fire_01/Monster_Abyss_Fire_01_Remote	ART/Char/Monster/Monster_Abyss_Fire_01/Monster_Abyss_Fire_01	ART/Char/Monster/Monster_Abyss_Fire_01/Monster_Abyss_Fire_01_Remote	4001	27.168	37.68	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	1	强攻强化	0		ConfigMonster_Abyss_Fire_01	2001,5001	scout01		50004006			22010011	75	22010011	50	22010011	25	22010031			1		22010101	1		20101		2	4
22010201	冰深渊法师	ART/Char/Monster/Monster_Abyss_Ice_01/Monster_Abyss_Ice_01	ART/Char/Monster/Monster_Abyss_Ice_01/Monster_Abyss_Ice_01_Remote	ART/Char/Monster/Monster_Abyss_Ice_01/Monster_Abyss_Ice_01	ART/Char/Monster/Monster_Abyss_Ice_01/Monster_Abyss_Ice_01_Remote	4001	27.168	37.68	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	1		0		ConfigMonster_Abyss_Ice_01	2003	scout01		50004007			22010016	75	22010016	50	22010016	25	22010036			1		22010201	1		20102		2	4
22010202	(test)冰深渊法师-防护强化	ART/Char/Monster/Monster_Abyss_Ice_01/Monster_Abyss_Ice_01	ART/Char/Monster/Monster_Abyss_Ice_01/Monster_Abyss_Ice_01_Remote	ART/Char/Monster/Monster_Abyss_Ice_01/Monster_Abyss_Ice_01	ART/Char/Monster/Monster_Abyss_Ice_01/Monster_Abyss_Ice_01_Remote	4001	27.168	37.68	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	1	防护强化	0		ConfigMonster_Abyss_Ice_01	2003,1014,5002	scout01		50004007			22010016	75	22010016	50	22010016	25	22010036			1		22010201	1		20102		2	4
22010203	(test)冰深渊法师-灵动强化	ART/Char/Monster/Monster_Abyss_Ice_01/Monster_Abyss_Ice_01	ART/Char/Monster/Monster_Abyss_Ice_01/Monster_Abyss_Ice_01_Remote	ART/Char/Monster/Monster_Abyss_Ice_01/Monster_Abyss_Ice_01	ART/Char/Monster/Monster_Abyss_Ice_01/Monster_Abyss_Ice_01_Remote	4001	27.168	37.68	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	1	灵动强化	0		ConfigMonster_Abyss_Ice_01	2003,5003,5005	scout01		50004007			22010016	75	22010016	50	22010016	25	22010036			1		22010201	1		20102		2	4
22010204	(test)冰深渊法师-强攻强化	ART/Char/Monster/Monster_Abyss_Ice_01/Monster_Abyss_Ice_01	ART/Char/Monster/Monster_Abyss_Ice_01/Monster_Abyss_Ice_01_Remote	ART/Char/Monster/Monster_Abyss_Ice_01/Monster_Abyss_Ice_01	ART/Char/Monster/Monster_Abyss_Ice_01/Monster_Abyss_Ice_01_Remote	4001	27.168	37.68	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	1	强攻强化	0		ConfigMonster_Abyss_Ice_01	2003,5001	scout01		50004007			22010016	75	22010016	50	22010016	25	22010036			1		22010201	1		20102		2	4
22010301	水深渊法师	ART/Char/Monster/Monster_Abyss_Water_01/Monster_Abyss_Water_01	ART/Char/Monster/Monster_Abyss_Water_01/Monster_Abyss_Water_01_Remote	ART/Char/Monster/Monster_Abyss_Water_01/Monster_Abyss_Water_01	ART/Char/Monster/Monster_Abyss_Water_01/Monster_Abyss_Water_01_Remote	4001	27.168	37.68	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	1		0		ConfigMonster_Abyss_Water_01		scout01		50004008			22010012	75	22010012	50	22010012	25	22010032			1		22010301	1		20103		2	4
22010302	(test)水深渊法师-防护强化	ART/Char/Monster/Monster_Abyss_Water_01/Monster_Abyss_Water_01	ART/Char/Monster/Monster_Abyss_Water_01/Monster_Abyss_Water_01_Remote	ART/Char/Monster/Monster_Abyss_Water_01/Monster_Abyss_Water_01	ART/Char/Monster/Monster_Abyss_Water_01/Monster_Abyss_Water_01_Remote	4001	27.168	37.68	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	1	防护强化	0		ConfigMonster_Abyss_Water_01	1014,5002	scout01		50004008			22010012	75	22010012	50	22010012	25	22010032			1		22010301	1		20103		2	4
22010303	(test)水深渊法师-灵动强化	ART/Char/Monster/Monster_Abyss_Water_01/Monster_Abyss_Water_01	ART/Char/Monster/Monster_Abyss_Water_01/Monster_Abyss_Water_01_Remote	ART/Char/Monster/Monster_Abyss_Water_01/Monster_Abyss_Water_01	ART/Char/Monster/Monster_Abyss_Water_01/Monster_Abyss_Water_01_Remote	4001	27.168	37.68	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	1	灵动强化	0		ConfigMonster_Abyss_Water_01	5003,5005	scout01		50004008			22010012	75	22010012	50	22010012	25	22010032			1		22010301	1		20103		2	4
22010304	(test)水深渊法师-强攻强化	ART/Char/Monster/Monster_Abyss_Water_01/Monster_Abyss_Water_01	ART/Char/Monster/Monster_Abyss_Water_01/Monster_Abyss_Water_01_Remote	ART/Char/Monster/Monster_Abyss_Water_01/Monster_Abyss_Water_01	ART/Char/Monster/Monster_Abyss_Water_01/Monster_Abyss_Water_01_Remote	4001	27.168	37.68	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	1	强攻强化	0		ConfigMonster_Abyss_Water_01	5001	scout01		50004008			22010012	75	22010012	50	22010012	25	22010032			1		22010301	1		20103		2	4
22020101	深渊使徒·激流	ART/Char/Monster/Monster_Invoker_Herald_Water_01/Monster_Invoker_Herald_Water_01	ART/Char/Monster/Monster_Invoker_Herald_Water_01/Monster_Invoker_Herald_Water_01_Remote	ART/Char/Monster/Monster_Invoker_Herald_Water_01/Monster_Invoker_Herald_Water_01	ART/Char/Monster/Monster_Invoker_Herald_Water_01/Monster_Invoker_Herald_Water_01_Remote	4001	108.672	37.68	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	1		1		ConfigMonster_Invoker_Herald_Water_01		scout01					22010032	66	22010032	33	0	0	22010022			1		22020101	1		20201		5	2
22020102	深渊使徒·激流（任务专用）	ART/Char/Monster/Monster_Invoker_Herald_Water_01/Monster_Invoker_Herald_Water_01	ART/Char/Monster/Monster_Invoker_Herald_Water_01/Monster_Invoker_Herald_Water_01_Remote	ART/Char/Monster/Monster_Invoker_Herald_Water_01/Monster_Invoker_Herald_Water_01	ART/Char/Monster/Monster_Invoker_Herald_Water_01/Monster_Invoker_Herald_Water_01_Remote	4001	108.672	37.68	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	1	脱战不消失	1		ConfigMonster_Invoker_Herald_Water_01	9008	scout01					22010032	66	22010032	33	0	0	22010022			1		22020101	1		20201		5	2
22030101	深渊咏者·紫电	ART/Char/Monster/Monster_Invoker_Deacon_Electric_01/Monster_Invoker_Deacon_Electric_01	ART/Char/Monster/Monster_Invoker_Deacon_Electric_01/Monster_Invoker_Deacon_Electric_01_Remote	ART/Char/Monster/Monster_Invoker_Deacon_Electric_01/Monster_Invoker_Deacon_Electric_01	ART/Char/Monster/Monster_Invoker_Deacon_Electric_01/Monster_Invoker_Deacon_Electric_01_Remote	4001	108.672	37.68	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	1		1		ConfigMonster_Invoker_Deacon_Electric_01		scout01					22010034	66	22010034	33	0	0	22010024			1		22030101	1		20301		5	2
22030102	深渊咏者·紫电（任务专用）	ART/Char/Monster/Monster_Invoker_Deacon_Electric_01/Monster_Invoker_Deacon_Electric_01	ART/Char/Monster/Monster_Invoker_Deacon_Electric_01/Monster_Invoker_Deacon_Electric_01_Remote	ART/Char/Monster/Monster_Invoker_Deacon_Electric_01/Monster_Invoker_Deacon_Electric_01	ART/Char/Monster/Monster_Invoker_Deacon_Electric_01/Monster_Invoker_Deacon_Electric_01_Remote	4001	108.672	37.68	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	1	脱战不消失	1		ConfigMonster_Invoker_Deacon_Electric_01	9008	scout01					22010034	66	22010034	33	0	0	22010024			1		22030101	1		20301		5	2
21030101	水丘丘萨满	ART/Char/Monster/Monster_Shaman_Water_01/Monster_Shaman_Water_01	ART/Char/Monster/Monster_Shaman_Water_01/Monster_Shaman_Water_01_Remote	ART/Char/Monster/Monster_Shaman_Water_01/Monster_Shaman_Water_01	ART/Char/Monster/Monster_Shaman_Water_01/Monster_Shaman_Water_01_Remote	4001	13.584	25.12	500	0	0	0	0.1	0.1	0.5	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	1		0		ConfigMonster_Shaman_Water_01		scout01		50004009			22010012	60	0	0	0	0	22010012					21030101	1		10301		1	4
21030103	(test)水丘丘萨满-支援强化	ART/Char/Monster/Monster_Shaman_Water_01/Monster_Shaman_Water_01	ART/Char/Monster/Monster_Shaman_Water_01/Monster_Shaman_Water_01_Remote	ART/Char/Monster/Monster_Shaman_Water_01/Monster_Shaman_Water_01	ART/Char/Monster/Monster_Shaman_Water_01/Monster_Shaman_Water_01_Remote	4001	13.584	25.12	500	0	0	0	0.1	0.1	0.5	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	1	支援强化	0		ConfigMonster_Shaman_Water_01	5004	scout01		50004009			22010012	60	0	0	0	0	22010012					21030101	1		10301		1	4
21030201	草丘丘萨满	ART/Char/Monster/Monster_Shaman_Grass_01/Monster_Shaman_Grass_01	ART/Char/Monster/Monster_Shaman_Grass_01/Monster_Shaman_Grass_01_Remote	ART/Char/Monster/Monster_Shaman_Grass_01/Monster_Shaman_Grass_01	ART/Char/Monster/Monster_Shaman_Grass_01/Monster_Shaman_Grass_01_Remote	4001	13.584	25.12	500	0	0	0	0.1	0.5	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	1		0		ConfigMonster_Shaman_Grass_01		scout01		50004010			22010013	60	0	0	0	0	22010013					21030201	1		10302		1	3
21030203	(test)草丘丘萨满-支援强化	ART/Char/Monster/Monster_Shaman_Grass_01/Monster_Shaman_Grass_01	ART/Char/Monster/Monster_Shaman_Grass_01/Monster_Shaman_Grass_01_Remote	ART/Char/Monster/Monster_Shaman_Grass_01/Monster_Shaman_Grass_01	ART/Char/Monster/Monster_Shaman_Grass_01/Monster_Shaman_Grass_01_Remote	4001	13.584	25.12	500	0	0	0	0.1	0.5	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	1	支援强化	0		ConfigMonster_Shaman_Grass_01	5004	scout01		50004010			22010013	60	0	0	0	0	22010013					21030201	1		10302		1	3
21030301	风丘丘萨满	ART/Char/Monster/Monster_Shaman_Wind_01/Monster_Shaman_Wind_01	ART/Char/Monster/Monster_Shaman_Wind_01/Monster_Shaman_Wind_01_Remote	ART/Char/Monster/Monster_Shaman_Wind_01/Monster_Shaman_Wind_01	ART/Char/Monster/Monster_Shaman_Wind_01/Monster_Shaman_Wind_01_Remote	4001	13.584	25.12	500	0	0	0	0.1	0.1	0.1	0.1	0.5	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	1		0		ConfigMonster_Shaman_Wind_01		scout01		50004014			22010015	60	0	0	0	0	22010015					21030301	1		10303		1	2
21030303	(test)风丘丘萨满-支援强化	ART/Char/Monster/Monster_Shaman_Wind_01/Monster_Shaman_Wind_01	ART/Char/Monster/Monster_Shaman_Wind_01/Monster_Shaman_Wind_01_Remote	ART/Char/Monster/Monster_Shaman_Wind_01/Monster_Shaman_Wind_01	ART/Char/Monster/Monster_Shaman_Wind_01/Monster_Shaman_Wind_01_Remote	4001	13.584	25.12	500	0	0	0	0.1	0.1	0.1	0.1	0.5	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	1	支援强化	0		ConfigMonster_Shaman_Wind_01	5004	scout01		50004014			22010015	60	0	0	0	0	22010015					21030301	1		10303		1	2
21030304	(test)风丘丘萨满-强攻强化	ART/Char/Monster/Monster_Shaman_Wind_01/Monster_Shaman_Wind_01	ART/Char/Monster/Monster_Shaman_Wind_01/Monster_Shaman_Wind_01_Remote	ART/Char/Monster/Monster_Shaman_Wind_01/Monster_Shaman_Wind_01	ART/Char/Monster/Monster_Shaman_Wind_01/Monster_Shaman_Wind_01_Remote	4001	13.584	25.12	500	0	0	0	0.1	0.1	0.1	0.1	0.5	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	1	强攻强化	0		ConfigMonster_Shaman_Wind_01	5001	scout01		50004014			22010015	60	0	0	0	0	22010015					21030301	1		10303		1	2
21030401	岩丘丘萨满	ART/Char/Monster/Monster_Shaman_Rock_01/Monster_Shaman_Rock_01	ART/Char/Monster/Monster_Shaman_Rock_01/Monster_Shaman_Rock_01_Remote	ART/Char/Monster/Monster_Shaman_Rock_01/Monster_Shaman_Rock_01	ART/Char/Monster/Monster_Shaman_Rock_01/Monster_Shaman_Rock_01_Remote	4001	13.584	25.12	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.5	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	1		0		ConfigMonster_Shaman_Rock_01		scout01		50004029			22010017	60	0	0	0	0	22010017					21030401	1		10304		1	4
21030402	(test)岩丘丘萨满-支援强化	ART/Char/Monster/Monster_Shaman_Rock_01/Monster_Shaman_Rock_01	ART/Char/Monster/Monster_Shaman_Rock_01/Monster_Shaman_Rock_01_Remote	ART/Char/Monster/Monster_Shaman_Rock_01/Monster_Shaman_Rock_01	ART/Char/Monster/Monster_Shaman_Rock_01/Monster_Shaman_Rock_01_Remote	4001	13.584	25.12	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.5	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	1	支援强化	0		ConfigMonster_Shaman_Rock_01	5004	scout01		50004029			22010017	60	0	0	0	0	22010017					21030401	1		10304		1	4
21030501	冰丘丘萨满	ART/Char/Monster/Monster_Shaman_Ice_01/Monster_Shaman_Ice_01	ART/Char/Monster/Monster_Shaman_Ice_01/Monster_Shaman_Ice_01_Remote	ART/Char/Monster/Monster_Shaman_Ice_01/Monster_Shaman_Ice_01	ART/Char/Monster/Monster_Shaman_Ice_01/Monster_Shaman_Ice_01_Remote	4001	13.584	25.12	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.5	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	1		0		ConfigMonster_Shaman_Ice_01		scout01		50004049			22010016	60	0	0	0	0	22010016					21030401	1		10305		1	4
24010101	遗迹守卫	ART/Char/Monster/Monster_Defender_None_01/Monster_Defender_None_01	ART/Char/Monster/Monster_Defender_None_01/Monster_Defender_None_01_Remote	ART/Char/Monster/Monster_Defender_None_01/Monster_Defender_None_01	ART/Char/Monster/Monster_Defender_None_01/Monster_Defender_None_01_Remote	4001	95.088	75.36	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.7	0	1	耕地型	1		ConfigMonster_Defender_None_01		scout01					22010040	75	22010040	50	22010040	25	22010030		1	1		24010101	1		40101	1	4	4
24010108	(test)遗迹木桩	ART/Char/Monster/Monster_Defender_None_01/Monster_Defender_None_01	ART/Char/Monster/Monster_Defender_None_01/Monster_Defender_None_01_Remote	ART/Char/Monster/Monster_Defender_None_01/Monster_Defender_None_01	ART/Char/Monster/Monster_Defender_None_01/Monster_Defender_None_01_Remote	4001	24451.2	22.608	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.1	0	1	耕地型	1		ConfigMonster_Defender_None_01		scout01													1	1		24010101	1		40101	1	4	4
24010201	遗迹猎者	ART/Char/Monster/Monster_Formathr_None/Monster_Formathr_None	ART/Char/Monster/Monster_Formathr_None/Monster_Formathr_None_Remote	ART/Char/Monster/Monster_Formathr_None/Monster_Formathr_None	ART/Char/Monster/Monster_Formathr_None/Monster_Formathr_None_Remote	4001	81.504	87.92	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.5	0	1		1		ConfigMonster_Formathr_None		scout01					22010040	75	22010040	50	22010040	25	22010030		1	1		24010101	1		40102	1	4	3
24010301	遗迹重机	ART/Char/Monster/Monster_Konungmathr_None/Monster_Konungmathr_None	ART/Char/Monster/Monster_Konungmathr_None/Monster_Konungmathr_None_Remote	ART/Char/Monster/Monster_Konungmathr_None/Monster_Konungmathr_None	ART/Char/Monster/Monster_Konungmathr_None/Monster_Konungmathr_None_Remote	4001	122.256	87.92	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	0.7	0	1		1		ConfigMonster_Konungmathr_None		scout01					22010040	75	22010040	50	22010040	25	22010030		1	1		24010101	1		40103	1	5	3
23010101	(test)愚人众 先遣队 胖男 冰喷射枪	ART/Char/Monster/Monster_Skirmisher_Male_Fat_SprayGun_Ice_01/Monster_Skirmisher_Male_Fat_SprayGun_Ice_01	ART/Char/Monster/Monster_Skirmisher_Male_Fat_SprayGun_Ice_01/Monster_Skirmisher_Male_Fat_SprayGun_Ice_01_Remote	ART/Char/Monster/Monster_Skirmisher_Male_Fat_SprayGun_Ice_01/Monster_Skirmisher_Male_Fat_SprayGun_Ice_01	ART/Char/Monster/Monster_Skirmisher_Male_Fat_SprayGun_Ice_01/Monster_Skirmisher_Male_Fat_SprayGun_Ice_01_Remote	4001	54.336	37.68	500	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	1	1	4	2	7	12	0	-0.2	0	1		0		ConfigMonster_Skirmisher_Male_Fat_SprayGun_Ice_01		scout01		50004040	50004041		22010026	66	22010026	33	0	0	22010026			1		23030101	1		30101		3	2
